LoanID,IssuDate,FinalDate,LoanAmount,InterestRate,DTI,TotalRecPrncp,Recoveries,Installment,TermInMonths,LoanDetailsID,DisbursementID,BorrowerID,BranchID
4943,1/11/2011,1/12/2016,35000,14.27,14.59,35000,0,1200.82,36,4943,1,994930,B3
4944,1/10/2011,1/12/2017,10000,10.65,12.99,10000,0,325.74,36,4944,1,921419,B12
4945,1/10/2011,1/12/2017,7000,6.03,15.68,7000,0,213.05,36,4945,1,994983,B12
4946,1/10/2011,1/12/2017,30000,12.42,24.23,30000.01,0,673.72,60,4946,1,993659,B2
4947,1/11/2011,1/12/2016,18000,15.27,9.9,5318.91,0,430.78,60,4947,1,993852,B11
4948,1/10/2011,1/12/2017,15000,6.03,14.71,15000,0,456.54,36,4948,1,994744,B14
4949,1/10/2011,1/12/2017,6000,6.62,12.09,6000,0,184.23,36,4949,2,994828,B10
4950,1/10/2011,1/12/2017,12000,6.62,9.06,12000,0,368.45,36,4950,1,988624,B6
4951,1/11/2011,1/12/2016,2800,13.49,15.7,2800,0,95.01,36,4951,1,994826,B14
4952,1/10/2011,1/12/2017,15075,6.03,12.99,15075,0,458.82,36,4952,1,994823,B3
4953,1/10/2011,1/12/2017,13500,17.27,23.65,13500,0,337.48,60,4953,1,994707,B14
4954,1/10/2011,1/12/2017,5750,14.27,18.11,4480.79,0,134.6,60,4954,1,994632,B3
4955,1/10/2011,1/12/2017,16000,17.27,1.94,12286.49,0,399.97,60,4955,1,994794,B26
4956,1/10/2011,1/12/2017,5000,16.29,9.79,5000,0,176.51,36,4956,1,994694,B2
4957,1/10/2011,1/12/2017,15000,10.65,17.04,11870.6,0,323.53,60,4957,1,994699,B6
4958,1/10/2011,1/12/2017,23850,16.29,24.29,23850,0,841.92,36,4958,1,904400,B2
4959,1/10/2011,1/12/2017,35000,19.42,8.78,35000,0,916.03,60,4959,1,994691,B11
4960,1/10/2011,1/12/2017,12000,19.03,15.45,7133.83,45.9,311.49,60,4960,1,994681,B50
4961,1/10/2011,1/12/2017,7200,14.27,15.28,7200,0,247.03,36,4961,1,790093,B2
4962,1/10/2011,1/12/2017,6000,7.51,14.34,6000,0,186.67,36,4962,1,986874,B14
4963,1/11/2011,1/12/2016,11100,13.49,20.27,11100,0,255.36,60,4963,1,994508,B43
4964,1/10/2011,1/12/2017,4200,9.91,16.06,828.07,0,135.35,36,4964,1,994525,B33
4965,1/10/2011,1/12/2017,17500,8.9,16.82,17500,0,555.69,36,4965,1,994638,B22
4966,1/10/2011,1/12/2017,8400,6.03,6.57,8400,0,255.66,36,4966,1,994635,B2
4967,1/10/2011,1/12/2017,34475,12.42,11.67,34475.01,0,774.22,60,4967,2,994611,B2
4968,1/10/2011,1/12/2017,8000,13.49,14.92,737.31,253.87,271.45,36,4968,1,994529,B40
4969,1/10/2011,1/12/2017,7200,18.64,13.56,5488.22,0,185.35,60,4969,1,992446,B2
4970,1/10/2011,1/12/2017,6800,8.9,13.04,6800,0,215.93,36,4970,1,994601,B28
4971,1/10/2011,1/12/2017,15625,9.91,26.69,15625,0,503.52,36,4971,1,909595,B28
4972,1/10/2011,1/12/2017,7000,8.9,16.9,7000,0,222.28,36,4972,1,994578,B46
4973,1/10/2011,1/12/2017,8000,11.71,20.83,8000,0,264.61,36,4973,1,994486,B28
4974,1/10/2011,1/12/2017,35000,16.77,18.19,11560.1,1345.75,1243.85,36,4974,2,994284,B28
4975,1/10/2011,1/12/2017,4800,12.69,14,4800,0,161.02,36,4975,1,893013,B28
4976,1/10/2011,1/12/2017,20000,12.42,23.32,20000,0,668.31,36,4976,2,994404,B47
4977,1/10/2011,1/12/2017,8400,6.03,2.32,8400,0,255.66,36,4977,1,994322,B2
4978,1/10/2011,1/12/2017,12000,12.42,12.92,12000,0,400.99,36,4978,1,994442,B10
4979,1/10/2011,1/12/2017,10000,10.65,19.07,10000,0,325.74,36,4979,1,992463,B2
4980,1/10/2011,1/12/2017,35000,16.77,2.95,26945.41,0,865.52,60,4980,1,994423,B44
4981,1/10/2011,1/12/2017,9000,7.9,17.62,9000,0,281.62,36,4981,2,994294,B12
4982,1/10/2011,1/12/2017,12000,7.9,9.69,12000,0,242.75,60,4982,1,992019,B2
4983,1/10/2011,1/12/2017,23000,18.25,14.96,23000,0,834.4,36,4983,1,994241,B40
4984,1/10/2011,1/12/2017,6250,8.9,8.97,6250,0,198.46,36,4984,1,994273,B49
4985,1/10/2011,1/12/2017,7200,13.49,14.6,7200,0,244.3,36,4985,2,982138,B19
4986,1/10/2011,1/12/2017,12500,6.03,8.9,5621.13,7051.87,380.45,36,4986,1,994249,B10
4987,1/10/2011,1/12/2017,5000,11.71,15.7,5000,0,110.5,60,4987,2,994238,B35
4988,1/10/2011,1/12/2017,6000,8.9,18.28,6000,0,190.52,36,4988,1,979654,B12
4989,1/10/2011,1/12/2017,12000,15.27,16.51,12000,0,287.19,60,4989,1,991833,B2
4990,1/10/2011,1/12/2017,17000,12.42,25.18,9212.65,1112.68,381.78,60,4990,1,993953,B15
4991,1/10/2011,1/12/2017,25000,18.25,13.44,780.49,5848.43,638.25,60,4991,1,994182,B3
4992,1/10/2011,1/12/2017,16500,14.27,19.71,16500,0,386.24,60,4992,1,994149,B14
4993,1/10/2011,1/12/2017,5000,6.03,14.27,5000,0,152.18,36,4993,2,994158,B14
4994,1/10/2011,1/12/2017,35000,12.69,9.67,35000,0,790.82,60,4994,1,994171,B2
4995,1/10/2011,1/12/2017,11500,6.03,24.3,6778.58,0,350.01,36,4995,1,994110,B14
4996,1/10/2011,1/12/2017,6600,14.27,4.07,6600,0,226.44,36,4996,1,994128,B12
4997,1/10/2011,1/12/2017,7200,7.9,18.5,7200,0,225.29,36,4997,1,994103,B33
4998,1/10/2011,1/12/2017,8000,6.03,9.49,8000,0,243.49,36,4998,1,993885,B1
4999,1/10/2011,1/12/2017,24000,19.03,13.13,24000,0,880.11,36,4999,1,994123,B14
5000,1/10/2011,1/12/2017,2000,12.69,21.06,2000,0,67.09,36,5000,1,994096,B3
5001,1/10/2011,1/12/2017,7000,6.62,16,7000,0,214.93,36,5001,1,993964,B14
5002,1/10/2011,1/12/2017,7200,12.42,6.14,7200,0,240.59,36,5002,2,994083,B10
5003,1/10/2011,1/12/2017,22000,14.65,1.82,22000,0,758.88,36,5003,1,993878,B14
5004,1/11/2011,1/12/2016,18750,7.9,13.94,18750,0,586.7,36,5004,1,994065,B12
5005,1/10/2011,1/12/2017,12500,7.9,24.15,12500,0,391.13,36,5005,1,992140,B11
5006,1/10/2011,1/12/2017,11000,7.51,19.88,11000,0,342.22,36,5006,1,994044,B6
5007,1/10/2011,1/12/2017,7000,7.9,3.7,7000,0,219.04,36,5007,1,985182,B10
5008,1/10/2011,1/12/2017,31500,15.96,6.01,31500,0,765.35,60,5008,1,892936,B15
5009,1/10/2011,1/12/2017,13600,17.58,8.1,10411.76,0,342.26,60,5009,1,968482,B10
5010,1/10/2011,1/12/2017,14400,17.58,7.48,11023.69,0,362.39,60,5010,1,991811,B35
5011,1/10/2011,1/12/2017,6000,7.9,9.16,5257.81,105.47,187.75,36,5011,1,993754,B36
5012,1/10/2011,1/12/2017,1400,16.77,21.38,1400,0,49.76,36,5012,1,992586,B36
5013,1/10/2011,1/12/2017,3000,10.65,5.2,3000,0,97.72,36,5013,1,993766,B12
5014,1/10/2011,1/12/2017,9100,12.42,18.51,9100,0,304.08,36,5014,1,993747,B2
5015,1/10/2011,1/12/2017,12000,12.42,13.9,12000,0,400.99,36,5015,2,993434,B20
5016,1/10/2011,1/12/2017,3000,12.42,15.73,3000,0,100.25,36,5016,2,993508,B16
5017,1/10/2011,1/12/2017,21000,14.65,22.98,16358.56,0,495.74,60,5017,1,867871,B19
5018,1/10/2011,1/12/2017,10000,9.91,10.6,2743.91,0,322.25,36,5018,1,993503,B43
5019,1/10/2011,1/12/2017,6000,12.69,15.54,6000,0,201.27,36,5019,1,993479,B14
5020,1/10/2011,1/12/2017,25000,17.58,19.12,25000,0,629.14,60,5020,1,969421,B12
5021,1/10/2011,1/12/2017,7200,11.71,2.42,7200,0,238.15,36,5021,1,788272,B21
5022,1/10/2011,1/12/2017,25000,9.91,10.71,25000,0,530.07,60,5022,1,993445,B1
5023,1/10/2011,1/12/2017,20000,16.77,19.31,14618.91,0,494.59,60,5023,1,984853,B2
5024,1/10/2011,1/12/2017,4800,10.65,10.9,4800,0,156.36,36,5024,1,993419,B37
5025,1/10/2011,1/12/2017,10000,9.91,15.42,10000.01,0,322.25,36,5025,1,993597,B2
5026,1/10/2011,1/12/2017,10000,6.03,6.53,10000,0,304.36,36,5026,2,971671,B14
5027,1/10/2011,1/12/2017,10000,6.03,4.78,10000,0,304.36,36,5027,1,993569,B31
5028,1/10/2011,1/12/2017,10000,8.9,13.54,10000,0,317.54,36,5028,1,993367,B27
5029,1/10/2011,1/12/2017,30000,11.71,8.02,30000,0,662.95,60,5029,2,992247,B2
5030,1/10/2011,1/12/2017,18000,15.96,14.29,13888.98,0,437.35,60,5030,2,891512,B1
5031,1/10/2011,1/12/2017,6650,8.9,13.48,6650,0,211.16,36,5031,1,993162,B20
5032,1/10/2011,1/12/2017,5000,8.9,14.31,5000,0,158.77,36,5032,1,992549,B31
5033,1/10/2011,1/12/2017,10000,6.62,3.75,10000,0,307.04,36,5033,1,992554,B20
5034,1/10/2011,1/12/2017,9600,14.27,24.76,9600,0,329.37,36,5034,1,990129,B14
5035,1/10/2011,1/12/2017,20000,17.58,18.28,15320.45,0,503.32,60,5035,1,992489,B8
5036,1/10/2011,1/12/2017,6000,10.65,19.18,6000,0,195.44,36,5036,2,992224,B3
5037,1/11/2011,1/12/2016,23000,17.58,17.76,17629.57,0,578.81,60,5037,1,992658,B24
5038,1/10/2011,1/12/2017,6600,10.65,20.95,6600,0,214.99,36,5038,1,992517,B2
5039,1/10/2011,1/12/2017,25000,7.9,15.29,25000,0,782.26,36,5039,1,992518,B4
5040,1/10/2011,1/12/2017,12000,8.9,8.98,9571.32,0,248.52,60,5040,1,992646,B14
5041,1/10/2011,1/12/2017,16500,16.77,11.5,16500,0,586.39,36,5041,2,992618,B27
5042,1/10/2011,1/12/2017,9600,13.49,11.25,9600,0,325.74,36,5042,1,978015,B2
5043,1/10/2011,1/12/2017,6000,14.27,7.64,6000,0,205.86,36,5043,1,952635,B14
5044,1/10/2011,1/12/2017,20000,17.58,21.34,20000,0,503.32,60,5044,1,992467,B2
5045,1/10/2011,1/12/2017,4800,11.71,5.2,4800,0,158.77,36,5045,2,992473,B2
5046,1/10/2011,1/12/2017,15000,10.65,7.3,15000,0,323.53,60,5046,2,889700,B11
5047,1/10/2011,1/12/2017,15000,18.25,5.63,3747.91,645.81,544.17,36,5047,1,992433,B26
5048,1/10/2011,1/12/2017,12000,13.49,11.73,12000,0,407.17,36,5048,1,992430,B3
5049,1/10/2011,1/12/2017,10375,14.27,23.78,7026.88,482.26,355.96,36,5049,2,992576,B14
5050,1/10/2011,1/12/2017,25000,18.25,17.43,19103.43,0,638.25,60,5050,1,992382,B2
5051,1/10/2011,1/12/2017,2000,10.65,5.57,2000,0,65.15,36,5051,1,992339,B24
5052,1/10/2011,1/12/2017,9600,15.96,5.35,9600,0,337.32,36,5052,1,987490,B22
5053,1/10/2011,1/12/2017,10000,16.29,8.87,10000,0,353.01,36,5053,1,992372,B14
5054,1/10/2011,1/12/2017,30000,14.27,17.43,23400.43,0,702.26,60,5054,1,988058,B2
5055,1/10/2011,1/12/2017,2000,7.9,15.12,2000,0,62.59,36,5055,1,992292,B13
5056,1/10/2011,1/12/2017,2200,7.51,14,2200,0,68.45,36,5056,2,992293,B2
5057,1/10/2011,1/12/2017,25000,13.49,19.97,19560.99,0,575.12,60,5057,1,992222,B14
5058,1/10/2011,1/12/2017,5000,6.03,15.54,5000,0,152.18,36,5058,1,991725,B18
5059,1/10/2011,1/12/2017,21000,12.42,13.06,2660.45,0,471.61,60,5059,2,992218,B2
5060,1/10/2011,1/12/2017,18250,14.27,21.2,18250,0,626.14,36,5060,1,565876,B10
5061,1/10/2011,1/12/2017,7200,15.96,20.7,7200,0,252.99,36,5061,1,992034,B2
5062,1/10/2011,1/12/2017,12000,7.9,5.36,12000,0,375.49,36,5062,1,985495,B17
5063,1/10/2011,1/12/2017,5000,12.69,22.81,5000,0,167.73,36,5063,1,992186,B2
5064,1/10/2011,1/12/2017,15500,21.67,20.4,15500,0,425.19,60,5064,2,951716,B47
5065,1/10/2011,1/12/2017,8000,19.91,2.43,8000,0,211.56,60,5065,1,991954,B11
5066,1/10/2011,1/12/2017,20000,20.89,15.63,1626.61,651.53,539.84,60,5066,2,991987,B11
5067,1/10/2011,1/12/2017,6400,9.91,13.77,6400,0,206.24,36,5067,2,991976,B14
5068,1/10/2011,1/12/2017,11000,17.58,14.46,5504.37,833.4,276.83,60,5068,1,991964,B3
5069,1/10/2011,1/12/2017,6000,7.9,14.91,6000,0,187.75,36,5069,2,991963,B2
5070,1/10/2011,1/12/2017,5000,7.9,3.47,1403.08,206.5,156.46,36,5070,1,991923,B27
5071,1/10/2011,1/12/2017,16000,13.49,5.35,16000,0,542.89,36,5071,1,991921,B2
5072,1/10/2011,1/12/2017,12000,11.71,5.33,12000,0,396.92,36,5072,1,991735,B20
5073,1/10/2011,1/12/2017,8000,15.27,9.75,8000,0,278.39,36,5073,1,991723,B2
5074,1/10/2011,1/12/2017,14400,12.69,22.42,14400,0,325.37,60,5074,1,991708,B2
5075,1/10/2011,1/12/2017,12500,16.77,19.31,9605.17,0,309.12,60,5075,1,991309,B52
5076,1/10/2011,1/12/2017,5300,7.51,11.34,5300,0,164.89,36,5076,1,805371,B5
5077,1/10/2011,1/12/2017,15000,6.03,1.21,15000,0,456.54,36,5077,2,984701,B37
5078,1/10/2011,1/12/2017,12000,7.51,19.56,6997.36,688.26,373.33,36,5078,1,991819,B37
5079,1/10/2011,1/12/2017,20000,20.89,12.33,15060.14,0,539.84,60,5079,2,991824,B1
5080,1/10/2011,1/12/2017,35000,12.69,22.46,35000,0,1174.07,36,5080,2,991800,B20
5081,1/10/2011,1/12/2017,5600,15.96,10.29,1019.47,1102.92,196.77,36,5081,1,991639,B14
5082,1/10/2011,1/12/2017,35000,7.9,13.8,35000,0,1095.16,36,5082,2,991636,B3
5083,1/10/2011,1/12/2017,4000,14.27,13.17,2554.11,1059.31,137.24,36,5083,1,991801,B14
5084,1/10/2011,1/12/2017,35000,18.25,17.93,35000,0,1269.73,36,5084,1,991612,B14
5085,1/10/2011,1/12/2017,7000,7.9,13.14,7000,0,219.04,36,5085,2,991606,B6
5086,1/10/2011,1/12/2017,2600,8.9,8.05,2600,0,82.56,36,5086,1,991608,B2
5087,1/10/2011,1/12/2017,12000,6.03,12,12000,0,365.23,36,5087,2,991258,B24
5088,1/10/2011,1/12/2017,14000,6.03,7.79,14000,0,426.1,36,5088,1,991773,B2
5089,1/10/2011,1/12/2017,19850,18.25,17.94,19850,0,506.77,60,5089,1,989764,B3
5090,1/10/2011,1/12/2017,9000,10.65,24.27,9000,0,293.16,36,5090,1,991766,B9
5091,1/10/2011,1/12/2017,4500,12.69,17.66,4500,0,150.96,36,5091,1,991544,B7
5092,1/10/2011,1/12/2017,12700,7.9,19.47,12700,0,256.91,60,5092,1,991280,B2
5093,1/10/2011,1/12/2017,2000,14.65,7.19,2000,0,68.99,36,5093,1,991279,B32
5094,1/10/2011,1/12/2017,7200,17.58,11.34,7200,0,258.79,36,5094,1,991463,B1
5095,1/10/2011,1/12/2017,15000,12.69,16.8,15000,0,503.18,36,5095,1,984402,B11
5096,1/10/2011,1/12/2017,15000,13.49,6.39,15000,0,508.96,36,5096,2,991257,B22
5097,1/10/2011,1/12/2017,12800,10.65,9.62,12800,0,416.94,36,5097,1,991429,B7
5098,1/10/2011,1/12/2017,3000,6.62,16.83,3000,0,92.12,36,5098,1,991431,B22
5099,1/10/2011,1/12/2017,1200,11.71,12.76,1200,0,39.7,36,5099,1,991416,B2
5100,1/10/2011,1/12/2017,3825,11.71,11.26,3825,0,126.52,36,5100,1,991230,B22
5101,1/10/2011,1/12/2017,7000,14.65,16.16,7000,0,241.46,36,5101,1,940733,B28
5102,1/10/2011,1/12/2017,19500,7.9,13.78,19500,0,610.16,36,5102,1,991166,B14
5103,1/10/2011,1/12/2017,1500,13.49,20.18,697.98,115.86,34.51,60,5103,1,990816,B28
5104,1/10/2011,1/12/2017,7200,6.03,16.58,7200,0,219.14,36,5104,1,887254,B2
5105,1/10/2011,1/12/2017,5600,15.27,18.7,5600,0,134.02,60,5105,1,991009,B22
5106,1/10/2011,1/12/2017,25000,13.49,16.94,25000,0,848.27,36,5106,1,991006,B37
5107,1/10/2011,1/12/2017,35000,20.89,12.23,35000,0,944.71,60,5107,1,990763,B24
5108,1/10/2011,1/12/2017,14000,16.77,20.42,1593.29,734.12,346.21,60,5108,1,990709,B14
5109,1/10/2011,1/12/2017,11000,14.27,17.99,11000,0,377.4,36,5109,1,990992,B11
5110,1/10/2011,1/12/2017,27400,17.27,17.63,2763.94,7646.37,684.95,60,5110,1,990789,B14
5111,1/10/2011,1/12/2017,8875,16.29,23.22,8875,0,313.3,36,5111,1,990984,B8
5112,1/10/2011,1/12/2017,7000,18.25,11.82,1567.84,331.8,178.71,60,5112,1,990527,B21
5113,1/10/2011,1/12/2017,5000,7.9,24.58,5000,0,156.46,36,5113,1,990764,B22
5114,1/10/2011,1/12/2017,15000,6.03,5.01,15000,0,456.54,36,5114,1,990543,B2
5115,1/10/2011,1/12/2017,21725,13.49,25.04,16998.95,0,499.78,60,5115,1,984541,B16
5116,1/10/2011,1/12/2017,23675,20.3,19.27,23675,0,631.21,60,5116,1,989249,B14
5117,1/10/2011,1/12/2017,13600,12.42,13.98,10719.82,0,305.42,60,5117,1,985266,B26
5118,1/10/2011,1/12/2017,8500,13.49,23.68,8500,0,288.41,36,5118,1,990728,B3
5119,1/10/2011,1/12/2017,20000,13.49,21.98,6725.12,1874.04,460.1,60,5119,1,990688,B15
5120,1/10/2011,1/12/2017,15000,18.64,3.31,15000,0,386.15,60,5120,1,990505,B14
5121,1/10/2011,1/12/2017,9400,19.42,8.68,9400,0,246.02,60,5121,1,990710,B12
5122,1/10/2011,1/12/2017,2300,17.58,5.93,2300,0,82.67,36,5122,1,985964,B15
5123,1/10/2011,1/12/2017,3600,17.27,9.5,1561.86,11.53,128.84,36,5123,1,990687,B3
5124,1/10/2011,1/12/2017,15000,8.9,8.2,11997.97,0,310.65,60,5124,2,988112,B22
5125,1/10/2011,1/12/2017,20000,14.65,4.06,20000,0,472.14,60,5125,1,990486,B22
5126,1/10/2011,1/12/2017,5000,9.91,11.44,5000,0,161.13,36,5126,2,990484,B11
5127,1/10/2011,1/12/2017,17000,10.65,10.94,17000,0,366.67,60,5127,1,990469,B2
5128,1/10/2011,1/12/2017,14300,7.9,20.09,14300,0,289.27,60,5128,1,891646,B2
5129,1/10/2011,1/12/2017,15000,12.69,23.68,11769.31,0,338.93,60,5129,1,977670,B2
5130,1/10/2011,1/12/2017,20000,10.65,12.26,20000,0,431.37,60,5130,1,990652,B3
5131,1/10/2011,1/12/2017,21000,10.65,20.02,21000.01,0,684.04,36,5131,1,990654,B2
5132,1/10/2011,1/12/2017,4800,19.91,24.61,3637.46,0,126.94,60,5132,1,894834,B4
5133,1/10/2011,1/12/2017,14400,14.27,20.52,14400,0,494.05,36,5133,1,990636,B52
5134,1/10/2011,1/12/2017,7200,12.42,9.76,7200,0,240.59,36,5134,1,974750,B14
5135,1/10/2011,1/12/2017,15000,12.69,11.24,11769.35,0,338.93,60,5135,1,990626,B34
5136,1/10/2011,1/12/2017,4800,7.9,9.19,4800,0,150.2,36,5136,1,990589,B34
5137,1/10/2011,1/12/2017,15350,13.49,28.63,361.68,0,353.13,60,5137,1,973618,B2
5138,1/10/2011,1/12/2017,6500,12.69,3.96,6500,0,218.05,36,5138,1,990430,B34
5139,1/10/2011,1/12/2017,6000,7.9,6.32,6000,0,187.75,36,5139,1,990606,B6
5140,1/10/2011,1/12/2017,2800,10.65,20.92,2800,0,91.21,36,5140,1,981721,B2
5141,1/10/2011,1/12/2017,12000,7.51,5.42,12000,0,373.33,36,5141,1,990585,B26
5142,1/10/2011,1/12/2017,12000,6.62,16.03,12000,0,368.45,36,5142,1,990395,B6
5143,1/10/2011,1/12/2017,19425,12.42,18.45,1694.69,0,436.24,60,5143,1,988301,B30
5144,1/10/2011,1/12/2017,21000,12.69,7.92,21000,0,704.45,36,5144,1,990388,B22
5145,1/10/2011,1/12/2017,6900,10.65,13.42,6900,0,224.76,36,5145,1,990387,B5
5146,1/10/2011,1/12/2017,15000,12.42,24.04,15000,0,501.23,36,5146,1,985956,B2
5147,1/10/2011,1/12/2017,4500,12.69,13.5,4500,0,150.96,36,5147,1,990370,B12
5148,1/10/2011,1/12/2017,32000,19.91,13.25,24256.23,0,846.21,60,5148,1,990374,B14
5149,1/10/2011,1/12/2017,9000,12.69,23.38,9000,0,301.91,36,5149,1,990357,B2
5150,1/10/2011,1/12/2017,9825,7.9,19.87,9825,0,307.43,36,5150,1,988651,B20
5151,1/10/2011,1/12/2017,10625,12.42,15.06,10625,0,355.04,36,5151,1,982007,B2
5152,1/10/2011,1/12/2017,12000,15.27,11.47,12000,0,287.19,60,5152,2,990346,B2
5153,1/10/2011,1/12/2017,35000,8.9,16.64,35000,0,1111.37,36,5153,1,891706,B22
5154,1/10/2011,1/12/2017,35000,17.58,16.49,26811.61,0,880.8,60,5154,1,990329,B2
5155,1/10/2011,1/12/2017,7000,6.62,21.69,4702.49,11.25,214.93,36,5155,2,990324,B22
5156,1/10/2011,1/12/2017,8000,12.69,23.71,8000,0,268.36,36,5156,1,990114,B2
5157,1/10/2011,1/12/2017,16200,14.65,20.75,16200,0,382.43,60,5157,1,942144,B14
5158,1/10/2011,1/12/2017,16000,12.69,10.88,16000,0,361.52,60,5158,1,988221,B2
5159,1/10/2011,1/12/2017,3000,6.62,22.06,3000,0,92.12,36,5159,1,990301,B8
5160,1/10/2011,1/12/2017,4000,12.69,2.5,4000,0,134.18,36,5160,1,990045,B3
5161,1/10/2011,1/12/2017,14400,19.42,9.23,10923.44,0,376.88,60,5161,1,959260,B28
5162,1/10/2011,1/12/2017,12000,7.9,2.92,12000,0,375.49,36,5162,1,969687,B6
5163,1/10/2011,1/12/2017,12000,19.03,20.97,9119.87,0,311.49,60,5163,1,990054,B14
5164,1/11/2011,1/12/2016,30000,20.89,15.33,22603.55,0,809.75,60,5164,2,990073,B12
5165,1/10/2011,1/12/2017,14000,12.42,6.71,14000,0,314.41,60,5165,1,987940,B3
5166,1/10/2011,1/12/2017,18000,20.3,22.62,13601.18,0,479.9,60,5166,1,927879,B2
5167,1/10/2011,1/12/2017,5000,7.9,1.11,624.81,152.79,156.46,36,5167,1,990043,B9
5168,1/10/2011,1/12/2017,15000,6.03,2.63,15000,0,456.54,36,5168,1,871489,B31
5169,1/10/2011,1/12/2017,3000,9.91,15.63,3000,0,96.68,36,5169,1,990238,B2
5170,1/10/2011,1/12/2017,14000,15.96,6.89,10804.02,0,340.16,60,5170,1,990008,B10
5171,1/10/2011,1/12/2017,3000,13.49,16.59,3000,0,101.8,36,5171,2,984990,B5
5172,1/10/2011,1/12/2017,35000,11.71,19.87,27643.13,0,773.44,60,5172,1,989968,B3
5173,1/10/2011,1/12/2017,30000,14.65,19.9,30000,0,708.2,60,5173,1,971262,B1
5174,1/10/2011,1/12/2017,10000,13.49,3.55,10000,0,339.31,36,5174,1,901793,B39
5175,1/10/2011,1/12/2017,10000,10.65,9.11,10000,0,325.74,36,5175,1,989839,B4
5176,1/10/2011,1/12/2017,11100,8.9,21.23,8876.82,0,229.88,60,5176,1,987401,B33
5177,1/10/2011,1/12/2017,2600,11.71,15.46,2600,0,86,36,5177,1,989523,B4
5178,1/10/2011,1/12/2017,21000,11.71,3.81,21000,0,694.6,36,5178,1,980207,B1
5179,1/10/2011,1/12/2017,2200,12.69,23.77,2200,0,49.71,60,5179,1,977671,B19
5180,1/10/2011,1/12/2017,15000,19.03,12.16,15000,0,550.07,36,5180,1,989842,B2
5181,1/10/2011,1/12/2017,3800,18.64,19,3800,0,138.61,36,5181,1,989623,B12
5182,1/10/2011,1/12/2017,3000,7.51,12.54,3000,0,93.34,36,5182,1,984841,B33
5183,1/10/2011,1/12/2017,30000,10.65,20.58,29999.98,0,977.2,36,5183,1,988133,B36
5184,1/10/2011,1/12/2017,35000,7.9,21.9,35000,0,1095.16,36,5184,1,982161,B2
5185,1/10/2011,1/12/2017,10400,19.03,10.74,1749.27,495.5,269.96,60,5185,1,989786,B35
5186,1/10/2011,1/12/2017,30000,22.11,5.4,30000,0,830.45,60,5186,1,989796,B2
5187,1/10/2011,1/12/2017,16000,13.49,19.12,16000,0,542.89,36,5187,1,989781,B39
5188,1/10/2011,1/12/2017,7500,7.51,9.33,7500,0,233.34,36,5188,2,989294,B39
5189,1/10/2011,1/12/2017,10200,12.42,11.75,10200,0,340.84,36,5189,1,989782,B3
5190,1/10/2011,1/12/2017,4000,12.69,13.57,4000,0,134.18,36,5190,2,989241,B19
5191,1/10/2011,1/12/2017,17000,6.62,24.73,17000,0,521.97,36,5191,1,892205,B14
5192,1/10/2011,1/12/2017,30000,18.64,2.12,30000,0,772.29,60,5192,1,989530,B2
5193,1/10/2011,1/12/2017,11000,11.71,21.02,2498.04,488.47,363.84,36,5193,1,989313,B19
5194,1/10/2011,1/12/2017,10000,6.03,7.68,10000,0,304.36,36,5194,2,973561,B22
5195,1/10/2011,1/12/2017,12000,17.27,1.64,517.22,400.11,299.98,60,5195,1,989511,B11
5196,1/10/2011,1/12/2017,12000,6.03,2.55,12000,0,365.23,36,5196,1,885067,B4
5197,1/10/2011,1/12/2017,4000,6.62,26.34,4000,0,122.82,36,5197,1,989375,B37
5198,1/10/2011,1/12/2017,35000,22.74,16.27,26131.67,0,981.45,60,5198,1,989285,B22
5199,1/10/2011,1/12/2017,5200,12.42,15.44,5200,0,173.76,36,5199,1,989281,B28
5200,1/10/2011,1/12/2017,11650,6.62,9.04,11650,0,357.7,36,5200,1,989476,B8
5201,1/10/2011,1/12/2017,9250,7.9,29.48,9250,0,289.44,36,5201,1,989467,B14
5202,1/10/2011,1/12/2017,12000,17.27,16.83,9202.87,0,299.98,60,5202,1,915455,B22
5203,1/10/2011,1/12/2017,12000,20.3,8.78,12000,0,319.94,60,5203,1,989257,B2
5204,1/10/2011,1/12/2017,24000,20.89,4.01,1188.5,797.81,647.8,60,5204,1,989253,B22
5205,1/10/2011,1/12/2017,3600,15.27,1,3600,0,125.28,36,5205,1,989459,B1
5206,1/10/2011,1/12/2017,16000,17.58,8.34,12248.68,0,402.65,60,5206,2,976184,B7
5207,1/10/2011,1/12/2017,10375,8.9,26.76,10375,0,329.44,36,5207,1,989402,B2
5208,1/10/2011,1/12/2017,2000,12.42,14,2000,0,66.84,36,5208,1,989447,B3
5209,1/10/2011,1/12/2017,18875,19.42,23.93,18875,0,494.01,60,5209,2,946905,B44
5210,1/10/2011,1/12/2017,6400,6.03,19.27,6400,0,194.79,36,5210,1,989239,B14
5211,1/10/2011,1/12/2017,16000,17.27,12.1,16000,0,572.6,36,5211,1,989243,B27
5212,1/10/2011,1/12/2017,11600,16.77,18.16,11600,0,286.86,60,5212,1,989434,B7
5213,1/10/2011,1/12/2017,7500,6.62,16.65,7500,0,230.28,36,5213,1,987914,B22
5214,1/10/2011,1/12/2017,11000,10.65,13.8,11000,0,358.31,36,5214,2,989417,B2
5215,1/10/2011,1/12/2017,7200,12.69,5.25,7200,0,241.53,36,5215,1,989219,B25
5216,1/10/2011,1/12/2017,6000,15.96,20.18,6000,0,210.83,36,5216,1,989409,B3
