LoanDetailsID,Year,Term,ApplicationType,LoanCondition
12481,2011, 36 months,INDIVIDUAL,Good Loan
12482,2011, 36 months,INDIVIDUAL,Good Loan
12483,2011, 60 months,INDIVIDUAL,Good Loan
12484,2011, 60 months,INDIVIDUAL,Good Loan
12485,2011, 36 months,INDIVIDUAL,Good Loan
12486,2011, 60 months,INDIVIDUAL,Good Loan
12487,2011, 36 months,INDIVIDUAL,Bad Loan
12488,2011, 36 months,INDIVIDUAL,Good Loan
12489,2011, 36 months,INDIVIDUAL,Good Loan
12490,2011, 60 months,INDIVIDUAL,Good Loan
12491,2011, 36 months,INDIVIDUAL,Good Loan
12492,2011, 36 months,INDIVIDUAL,Good Loan
12493,2011, 60 months,INDIVIDUAL,Good Loan
12494,2011, 36 months,INDIVIDUAL,Good Loan
12495,2011, 36 months,INDIVIDUAL,Bad Loan
12496,2011, 36 months,INDIVIDUAL,Good Loan
12497,2011, 36 months,INDIVIDUAL,Good Loan
12498,2011, 60 months,INDIVIDUAL,Good Loan
12499,2011, 36 months,INDIVIDUAL,Good Loan
12500,2011, 36 months,INDIVIDUAL,Good Loan
12501,2011, 36 months,INDIVIDUAL,Good Loan
12502,2011, 36 months,INDIVIDUAL,Bad Loan
12503,2011, 60 months,INDIVIDUAL,Good Loan
12504,2011, 60 months,INDIVIDUAL,Good Loan
12505,2011, 36 months,INDIVIDUAL,Good Loan
12506,2011, 36 months,INDIVIDUAL,Good Loan
12507,2011, 36 months,INDIVIDUAL,Good Loan
12508,2011, 36 months,INDIVIDUAL,Good Loan
12509,2011, 60 months,INDIVIDUAL,Bad Loan
12510,2011, 36 months,INDIVIDUAL,Good Loan
12511,2011, 36 months,INDIVIDUAL,Bad Loan
12512,2011, 60 months,INDIVIDUAL,Good Loan
12513,2011, 60 months,INDIVIDUAL,Bad Loan
12514,2011, 36 months,INDIVIDUAL,Good Loan
12515,2011, 36 months,INDIVIDUAL,Good Loan
12516,2011, 36 months,INDIVIDUAL,Good Loan
12517,2011, 36 months,INDIVIDUAL,Good Loan
12518,2011, 36 months,INDIVIDUAL,Good Loan
12519,2011, 60 months,INDIVIDUAL,Good Loan
12520,2011, 36 months,INDIVIDUAL,Good Loan
12521,2011, 36 months,INDIVIDUAL,Good Loan
12522,2011, 36 months,INDIVIDUAL,Good Loan
12523,2011, 36 months,INDIVIDUAL,Good Loan
12524,2011, 60 months,INDIVIDUAL,Good Loan
12525,2011, 36 months,INDIVIDUAL,Good Loan
12526,2011, 36 months,INDIVIDUAL,Good Loan
12527,2011, 60 months,INDIVIDUAL,Good Loan
12528,2011, 60 months,INDIVIDUAL,Good Loan
12529,2011, 60 months,INDIVIDUAL,Bad Loan
12530,2011, 36 months,INDIVIDUAL,Good Loan
12531,2011, 36 months,INDIVIDUAL,Good Loan
12532,2011, 36 months,INDIVIDUAL,Good Loan
12533,2011, 36 months,INDIVIDUAL,Bad Loan
12534,2011, 36 months,INDIVIDUAL,Good Loan
12535,2011, 60 months,INDIVIDUAL,Bad Loan
12536,2011, 36 months,INDIVIDUAL,Good Loan
12537,2011, 36 months,INDIVIDUAL,Good Loan
12538,2011, 36 months,INDIVIDUAL,Bad Loan
12539,2011, 60 months,INDIVIDUAL,Good Loan
12540,2011, 36 months,INDIVIDUAL,Good Loan
12541,2011, 36 months,INDIVIDUAL,Good Loan
12542,2011, 60 months,INDIVIDUAL,Bad Loan
12543,2011, 60 months,INDIVIDUAL,Good Loan
12544,2011, 60 months,INDIVIDUAL,Good Loan
12545,2011, 60 months,INDIVIDUAL,Good Loan
12546,2011, 60 months,INDIVIDUAL,Good Loan
12547,2011, 60 months,INDIVIDUAL,Good Loan
12548,2011, 60 months,INDIVIDUAL,Good Loan
12549,2011, 36 months,INDIVIDUAL,Good Loan
12550,2011, 60 months,INDIVIDUAL,Good Loan
12551,2011, 36 months,INDIVIDUAL,Good Loan
12552,2011, 60 months,INDIVIDUAL,Bad Loan
12553,2011, 36 months,INDIVIDUAL,Good Loan
12554,2011, 60 months,INDIVIDUAL,Good Loan
12555,2011, 36 months,INDIVIDUAL,Good Loan
12556,2011, 36 months,INDIVIDUAL,Good Loan
12557,2011, 36 months,INDIVIDUAL,Bad Loan
12558,2011, 36 months,INDIVIDUAL,Good Loan
12559,2011, 36 months,INDIVIDUAL,Good Loan
12560,2011, 36 months,INDIVIDUAL,Good Loan
12561,2011, 36 months,INDIVIDUAL,Good Loan
12562,2011, 36 months,INDIVIDUAL,Good Loan
12563,2011, 36 months,INDIVIDUAL,Good Loan
12564,2011, 36 months,INDIVIDUAL,Good Loan
12565,2011, 36 months,INDIVIDUAL,Good Loan
12566,2011, 36 months,INDIVIDUAL,Good Loan
12567,2011, 36 months,INDIVIDUAL,Good Loan
12568,2011, 36 months,INDIVIDUAL,Good Loan
12569,2011, 36 months,INDIVIDUAL,Good Loan
12570,2011, 60 months,INDIVIDUAL,Good Loan
12571,2011, 36 months,INDIVIDUAL,Good Loan
12572,2011, 60 months,INDIVIDUAL,Good Loan
12573,2011, 60 months,INDIVIDUAL,Good Loan
12574,2011, 36 months,INDIVIDUAL,Good Loan
12575,2011, 36 months,INDIVIDUAL,Good Loan
12576,2011, 60 months,INDIVIDUAL,Bad Loan
12577,2011, 60 months,INDIVIDUAL,Bad Loan
12578,2011, 36 months,INDIVIDUAL,Good Loan
12579,2011, 36 months,INDIVIDUAL,Good Loan
12580,2011, 36 months,INDIVIDUAL,Good Loan
12581,2011, 36 months,INDIVIDUAL,Bad Loan
12582,2011, 60 months,INDIVIDUAL,Good Loan
12583,2011, 36 months,INDIVIDUAL,Good Loan
12584,2011, 36 months,INDIVIDUAL,Good Loan
12585,2011, 60 months,INDIVIDUAL,Good Loan
12586,2011, 60 months,INDIVIDUAL,Good Loan
12587,2011, 36 months,INDIVIDUAL,Bad Loan
12588,2011, 36 months,INDIVIDUAL,Good Loan
12589,2011, 36 months,INDIVIDUAL,Bad Loan
12590,2011, 36 months,INDIVIDUAL,Bad Loan
12591,2011, 60 months,INDIVIDUAL,Good Loan
12592,2011, 36 months,INDIVIDUAL,Good Loan
12593,2011, 36 months,INDIVIDUAL,Good Loan
12594,2011, 36 months,INDIVIDUAL,Good Loan
12595,2011, 36 months,INDIVIDUAL,Good Loan
12596,2011, 36 months,INDIVIDUAL,Good Loan
12597,2011, 60 months,INDIVIDUAL,Good Loan
12598,2011, 36 months,INDIVIDUAL,Good Loan
12599,2011, 36 months,INDIVIDUAL,Good Loan
12600,2011, 36 months,INDIVIDUAL,Good Loan
12601,2011, 36 months,INDIVIDUAL,Good Loan
12602,2011, 36 months,INDIVIDUAL,Good Loan
12603,2011, 36 months,INDIVIDUAL,Good Loan
12604,2011, 60 months,INDIVIDUAL,Good Loan
12605,2011, 36 months,INDIVIDUAL,Good Loan
12606,2011, 60 months,INDIVIDUAL,Bad Loan
12607,2011, 60 months,INDIVIDUAL,Good Loan
12608,2011, 36 months,INDIVIDUAL,Bad Loan
12609,2011, 36 months,INDIVIDUAL,Good Loan
12610,2011, 36 months,INDIVIDUAL,Bad Loan
12611,2011, 36 months,INDIVIDUAL,Good Loan
12612,2011, 36 months,INDIVIDUAL,Good Loan
12613,2011, 60 months,INDIVIDUAL,Good Loan
12614,2011, 60 months,INDIVIDUAL,Bad Loan
12615,2011, 36 months,INDIVIDUAL,Good Loan
12616,2011, 60 months,INDIVIDUAL,Good Loan
12617,2011, 36 months,INDIVIDUAL,Good Loan
12618,2011, 36 months,INDIVIDUAL,Bad Loan
12619,2011, 36 months,INDIVIDUAL,Good Loan
12620,2011, 60 months,INDIVIDUAL,Bad Loan
12621,2011, 36 months,INDIVIDUAL,Good Loan
12622,2011, 36 months,INDIVIDUAL,Bad Loan
12623,2011, 60 months,INDIVIDUAL,Bad Loan
12624,2011, 36 months,INDIVIDUAL,Good Loan
12625,2011, 36 months,INDIVIDUAL,Good Loan
12626,2011, 60 months,INDIVIDUAL,Good Loan
12627,2011, 36 months,INDIVIDUAL,Good Loan
12628,2011, 36 months,INDIVIDUAL,Good Loan
12629,2011, 36 months,INDIVIDUAL,Good Loan
12630,2011, 36 months,INDIVIDUAL,Good Loan
12631,2011, 36 months,INDIVIDUAL,Good Loan
12632,2011, 60 months,INDIVIDUAL,Good Loan
12633,2011, 60 months,INDIVIDUAL,Good Loan
12634,2011, 36 months,INDIVIDUAL,Good Loan
12635,2011, 36 months,INDIVIDUAL,Good Loan
12636,2011, 60 months,INDIVIDUAL,Good Loan
12637,2011, 60 months,INDIVIDUAL,Good Loan
12638,2011, 36 months,INDIVIDUAL,Good Loan
12639,2011, 36 months,INDIVIDUAL,Good Loan
12640,2011, 36 months,INDIVIDUAL,Good Loan
12641,2011, 36 months,INDIVIDUAL,Good Loan
12642,2011, 60 months,INDIVIDUAL,Good Loan
12643,2011, 36 months,INDIVIDUAL,Good Loan
12644,2011, 60 months,INDIVIDUAL,Good Loan
12645,2011, 60 months,INDIVIDUAL,Good Loan
12646,2011, 60 months,INDIVIDUAL,Good Loan
12647,2011, 36 months,INDIVIDUAL,Good Loan
12648,2011, 60 months,INDIVIDUAL,Good Loan
12649,2011, 60 months,INDIVIDUAL,Good Loan
12650,2011, 60 months,INDIVIDUAL,Bad Loan
12651,2011, 36 months,INDIVIDUAL,Good Loan
12652,2011, 36 months,INDIVIDUAL,Good Loan
12653,2011, 60 months,INDIVIDUAL,Good Loan
12654,2011, 36 months,INDIVIDUAL,Good Loan
12655,2011, 36 months,INDIVIDUAL,Good Loan
12656,2011, 36 months,INDIVIDUAL,Bad Loan
12657,2011, 36 months,INDIVIDUAL,Good Loan
12658,2011, 36 months,INDIVIDUAL,Bad Loan
12659,2011, 36 months,INDIVIDUAL,Good Loan
12660,2011, 36 months,INDIVIDUAL,Good Loan
12661,2011, 60 months,INDIVIDUAL,Good Loan
12662,2011, 60 months,INDIVIDUAL,Good Loan
12663,2011, 36 months,INDIVIDUAL,Good Loan
12664,2011, 36 months,INDIVIDUAL,Good Loan
12665,2011, 36 months,INDIVIDUAL,Good Loan
12666,2011, 36 months,INDIVIDUAL,Good Loan
12667,2011, 36 months,INDIVIDUAL,Good Loan
12668,2011, 36 months,INDIVIDUAL,Good Loan
12669,2011, 36 months,INDIVIDUAL,Good Loan
12670,2011, 60 months,INDIVIDUAL,Good Loan
12671,2011, 36 months,INDIVIDUAL,Good Loan
12672,2011, 36 months,INDIVIDUAL,Bad Loan
12673,2011, 60 months,INDIVIDUAL,Good Loan
12674,2011, 36 months,INDIVIDUAL,Good Loan
12675,2011, 36 months,INDIVIDUAL,Good Loan
12676,2011, 36 months,INDIVIDUAL,Good Loan
12677,2011, 60 months,INDIVIDUAL,Good Loan
12678,2011, 36 months,INDIVIDUAL,Good Loan
12679,2011, 36 months,INDIVIDUAL,Good Loan
12680,2011, 36 months,INDIVIDUAL,Good Loan
12681,2011, 36 months,INDIVIDUAL,Good Loan
12682,2011, 36 months,INDIVIDUAL,Good Loan
12683,2011, 60 months,INDIVIDUAL,Bad Loan
12684,2011, 36 months,INDIVIDUAL,Good Loan
12685,2011, 60 months,INDIVIDUAL,Good Loan
12686,2011, 36 months,INDIVIDUAL,Good Loan
12687,2011, 36 months,INDIVIDUAL,Good Loan
12688,2011, 36 months,INDIVIDUAL,Good Loan
12689,2011, 36 months,INDIVIDUAL,Good Loan
12690,2011, 36 months,INDIVIDUAL,Bad Loan
12691,2011, 36 months,INDIVIDUAL,Good Loan
12692,2011, 36 months,INDIVIDUAL,Good Loan
12693,2011, 36 months,INDIVIDUAL,Good Loan
12694,2011, 36 months,INDIVIDUAL,Good Loan
12695,2011, 36 months,INDIVIDUAL,Good Loan
12696,2011, 36 months,INDIVIDUAL,Good Loan
12697,2011, 36 months,INDIVIDUAL,Bad Loan
12698,2011, 36 months,INDIVIDUAL,Bad Loan
12699,2011, 60 months,INDIVIDUAL,Good Loan
12700,2011, 36 months,INDIVIDUAL,Good Loan
12701,2011, 36 months,INDIVIDUAL,Good Loan
12702,2011, 36 months,INDIVIDUAL,Good Loan
12703,2011, 36 months,INDIVIDUAL,Good Loan
12704,2011, 60 months,INDIVIDUAL,Bad Loan
12705,2011, 36 months,INDIVIDUAL,Good Loan
12706,2011, 36 months,INDIVIDUAL,Good Loan
12707,2011, 36 months,INDIVIDUAL,Bad Loan
12708,2011, 36 months,INDIVIDUAL,Good Loan
12709,2011, 36 months,INDIVIDUAL,Good Loan
12710,2011, 60 months,INDIVIDUAL,Good Loan
12711,2011, 36 months,INDIVIDUAL,Bad Loan
12712,2011, 36 months,INDIVIDUAL,Good Loan
12713,2011, 60 months,INDIVIDUAL,Bad Loan
12714,2011, 36 months,INDIVIDUAL,Good Loan
12715,2011, 36 months,INDIVIDUAL,Good Loan
12716,2011, 36 months,INDIVIDUAL,Good Loan
12717,2011, 60 months,INDIVIDUAL,Good Loan
12718,2011, 60 months,INDIVIDUAL,Good Loan
12719,2011, 36 months,INDIVIDUAL,Good Loan
12720,2011, 36 months,INDIVIDUAL,Good Loan
12721,2011, 60 months,INDIVIDUAL,Bad Loan
12722,2011, 60 months,INDIVIDUAL,Good Loan
12723,2011, 36 months,INDIVIDUAL,Good Loan
12724,2011, 60 months,INDIVIDUAL,Good Loan
12725,2011, 36 months,INDIVIDUAL,Good Loan
12726,2011, 36 months,INDIVIDUAL,Good Loan
12727,2011, 36 months,INDIVIDUAL,Bad Loan
12728,2011, 36 months,INDIVIDUAL,Good Loan
12729,2011, 36 months,INDIVIDUAL,Good Loan
12730,2011, 36 months,INDIVIDUAL,Good Loan
12731,2011, 36 months,INDIVIDUAL,Good Loan
12732,2011, 36 months,INDIVIDUAL,Good Loan
12733,2011, 36 months,INDIVIDUAL,Good Loan
12734,2011, 36 months,INDIVIDUAL,Bad Loan
12735,2011, 36 months,INDIVIDUAL,Good Loan
12736,2011, 36 months,INDIVIDUAL,Bad Loan
12737,2011, 60 months,INDIVIDUAL,Good Loan
12738,2011, 36 months,INDIVIDUAL,Good Loan
12739,2011, 36 months,INDIVIDUAL,Good Loan
12740,2011, 36 months,INDIVIDUAL,Good Loan
12741,2011, 60 months,INDIVIDUAL,Bad Loan
12742,2011, 36 months,INDIVIDUAL,Good Loan
12743,2011, 36 months,INDIVIDUAL,Good Loan
12744,2011, 36 months,INDIVIDUAL,Good Loan
12745,2011, 36 months,INDIVIDUAL,Bad Loan
12746,2011, 36 months,INDIVIDUAL,Good Loan
12747,2011, 36 months,INDIVIDUAL,Good Loan
12748,2011, 36 months,INDIVIDUAL,Good Loan
12749,2011, 36 months,INDIVIDUAL,Good Loan
12750,2011, 36 months,INDIVIDUAL,Good Loan
12751,2011, 36 months,INDIVIDUAL,Good Loan
12752,2011, 36 months,INDIVIDUAL,Bad Loan
12753,2011, 36 months,INDIVIDUAL,Good Loan
12754,2011, 60 months,INDIVIDUAL,Good Loan
12755,2011, 36 months,INDIVIDUAL,Good Loan
12756,2011, 36 months,INDIVIDUAL,Good Loan
12757,2011, 60 months,INDIVIDUAL,Good Loan
12758,2011, 36 months,INDIVIDUAL,Good Loan
12759,2011, 36 months,INDIVIDUAL,Bad Loan
12760,2011, 36 months,INDIVIDUAL,Good Loan
12761,2011, 60 months,INDIVIDUAL,Good Loan
12762,2011, 36 months,INDIVIDUAL,Good Loan
12763,2011, 36 months,INDIVIDUAL,Good Loan
12764,2011, 36 months,INDIVIDUAL,Good Loan
12765,2011, 36 months,INDIVIDUAL,Good Loan
12766,2011, 36 months,INDIVIDUAL,Good Loan
12767,2011, 60 months,INDIVIDUAL,Good Loan
12768,2011, 60 months,INDIVIDUAL,Good Loan
12769,2011, 36 months,INDIVIDUAL,Good Loan
12770,2011, 36 months,INDIVIDUAL,Bad Loan
12771,2011, 36 months,INDIVIDUAL,Good Loan
12772,2011, 36 months,INDIVIDUAL,Good Loan
12773,2011, 36 months,INDIVIDUAL,Good Loan
12774,2011, 60 months,INDIVIDUAL,Bad Loan
12775,2011, 36 months,INDIVIDUAL,Bad Loan
12776,2011, 36 months,INDIVIDUAL,Bad Loan
12777,2011, 36 months,INDIVIDUAL,Good Loan
12778,2011, 36 months,INDIVIDUAL,Good Loan
12779,2011, 60 months,INDIVIDUAL,Good Loan
12780,2011, 60 months,INDIVIDUAL,Good Loan
12781,2011, 60 months,INDIVIDUAL,Bad Loan
12782,2011, 36 months,INDIVIDUAL,Good Loan
12783,2011, 60 months,INDIVIDUAL,Good Loan
12784,2011, 60 months,INDIVIDUAL,Good Loan
12785,2011, 60 months,INDIVIDUAL,Bad Loan
12786,2011, 60 months,INDIVIDUAL,Bad Loan
12787,2011, 36 months,INDIVIDUAL,Good Loan
12788,2011, 36 months,INDIVIDUAL,Good Loan
12789,2011, 60 months,INDIVIDUAL,Good Loan
12790,2011, 36 months,INDIVIDUAL,Good Loan
12791,2011, 36 months,INDIVIDUAL,Good Loan
12792,2011, 36 months,INDIVIDUAL,Bad Loan
12793,2011, 60 months,INDIVIDUAL,Good Loan
12794,2011, 60 months,INDIVIDUAL,Good Loan
12795,2011, 36 months,INDIVIDUAL,Good Loan
12796,2011, 60 months,INDIVIDUAL,Bad Loan
12797,2011, 60 months,INDIVIDUAL,Good Loan
12798,2011, 60 months,INDIVIDUAL,Good Loan
12799,2011, 36 months,INDIVIDUAL,Good Loan
12800,2011, 36 months,INDIVIDUAL,Good Loan
12801,2011, 36 months,INDIVIDUAL,Bad Loan
12802,2011, 36 months,INDIVIDUAL,Good Loan
12803,2011, 36 months,INDIVIDUAL,Good Loan
12804,2011, 36 months,INDIVIDUAL,Good Loan
12805,2011, 36 months,INDIVIDUAL,Good Loan
12806,2011, 36 months,INDIVIDUAL,Good Loan
12807,2011, 60 months,INDIVIDUAL,Good Loan
12808,2011, 60 months,INDIVIDUAL,Good Loan
12809,2011, 36 months,INDIVIDUAL,Good Loan
12810,2011, 36 months,INDIVIDUAL,Good Loan
12811,2011, 36 months,INDIVIDUAL,Good Loan
12812,2011, 36 months,INDIVIDUAL,Good Loan
12813,2011, 36 months,INDIVIDUAL,Bad Loan
12814,2011, 36 months,INDIVIDUAL,Good Loan
12815,2011, 36 months,INDIVIDUAL,Good Loan
12816,2011, 60 months,INDIVIDUAL,Good Loan
12817,2011, 36 months,INDIVIDUAL,Good Loan
12818,2011, 60 months,INDIVIDUAL,Bad Loan
12819,2011, 60 months,INDIVIDUAL,Good Loan
12820,2011, 60 months,INDIVIDUAL,Good Loan
12821,2011, 36 months,INDIVIDUAL,Good Loan
12822,2011, 60 months,INDIVIDUAL,Good Loan
12823,2011, 60 months,INDIVIDUAL,Good Loan
12824,2011, 36 months,INDIVIDUAL,Good Loan
12825,2011, 60 months,INDIVIDUAL,Bad Loan
12826,2011, 60 months,INDIVIDUAL,Good Loan
12827,2011, 36 months,INDIVIDUAL,Good Loan
12828,2011, 36 months,INDIVIDUAL,Good Loan
12829,2011, 60 months,INDIVIDUAL,Bad Loan
12830,2011, 36 months,INDIVIDUAL,Good Loan
12831,2011, 36 months,INDIVIDUAL,Bad Loan
12832,2011, 60 months,INDIVIDUAL,Good Loan
12833,2011, 36 months,INDIVIDUAL,Good Loan
12834,2011, 36 months,INDIVIDUAL,Good Loan
12835,2011, 36 months,INDIVIDUAL,Good Loan
12836,2011, 36 months,INDIVIDUAL,Good Loan
12837,2011, 36 months,INDIVIDUAL,Good Loan
12838,2011, 36 months,INDIVIDUAL,Good Loan
12839,2011, 36 months,INDIVIDUAL,Good Loan
12840,2011, 36 months,INDIVIDUAL,Bad Loan
12841,2011, 60 months,INDIVIDUAL,Good Loan
12842,2011, 36 months,INDIVIDUAL,Bad Loan
12843,2011, 36 months,INDIVIDUAL,Good Loan
12844,2011, 36 months,INDIVIDUAL,Good Loan
12845,2011, 36 months,INDIVIDUAL,Good Loan
12846,2011, 60 months,INDIVIDUAL,Good Loan
12847,2011, 36 months,INDIVIDUAL,Good Loan
12848,2011, 60 months,INDIVIDUAL,Bad Loan
12849,2011, 36 months,INDIVIDUAL,Good Loan
12850,2011, 60 months,INDIVIDUAL,Good Loan
12851,2011, 36 months,INDIVIDUAL,Bad Loan
12852,2011, 36 months,INDIVIDUAL,Good Loan
12853,2011, 36 months,INDIVIDUAL,Good Loan
12854,2011, 36 months,INDIVIDUAL,Good Loan
12855,2011, 60 months,INDIVIDUAL,Good Loan
12856,2011, 36 months,INDIVIDUAL,Good Loan
12857,2011, 36 months,INDIVIDUAL,Good Loan
12858,2011, 60 months,INDIVIDUAL,Good Loan
12859,2011, 36 months,INDIVIDUAL,Good Loan
12860,2011, 36 months,INDIVIDUAL,Good Loan
12861,2011, 36 months,INDIVIDUAL,Good Loan
12862,2011, 60 months,INDIVIDUAL,Bad Loan
12863,2011, 60 months,INDIVIDUAL,Good Loan
12864,2011, 36 months,INDIVIDUAL,Good Loan
12865,2011, 60 months,INDIVIDUAL,Good Loan
12866,2011, 36 months,INDIVIDUAL,Good Loan
12867,2011, 36 months,INDIVIDUAL,Good Loan
12868,2011, 36 months,INDIVIDUAL,Good Loan
12869,2011, 36 months,INDIVIDUAL,Good Loan
12870,2011, 36 months,INDIVIDUAL,Good Loan
12871,2011, 60 months,INDIVIDUAL,Good Loan
12872,2011, 36 months,INDIVIDUAL,Good Loan
12873,2011, 36 months,INDIVIDUAL,Good Loan
12874,2011, 36 months,INDIVIDUAL,Good Loan
12875,2011, 36 months,INDIVIDUAL,Good Loan
12876,2011, 36 months,INDIVIDUAL,Good Loan
12877,2011, 36 months,INDIVIDUAL,Good Loan
12878,2011, 36 months,INDIVIDUAL,Good Loan
12879,2011, 60 months,INDIVIDUAL,Bad Loan
12880,2011, 36 months,INDIVIDUAL,Good Loan
12881,2011, 60 months,INDIVIDUAL,Good Loan
12882,2011, 36 months,INDIVIDUAL,Good Loan
12883,2011, 36 months,INDIVIDUAL,Bad Loan
12884,2011, 36 months,INDIVIDUAL,Good Loan
12885,2011, 60 months,INDIVIDUAL,Good Loan
12886,2011, 36 months,INDIVIDUAL,Good Loan
12887,2011, 60 months,INDIVIDUAL,Good Loan
12888,2011, 60 months,INDIVIDUAL,Good Loan
12889,2011, 60 months,INDIVIDUAL,Bad Loan
12890,2011, 36 months,INDIVIDUAL,Good Loan
12891,2011, 36 months,INDIVIDUAL,Good Loan
12892,2011, 36 months,INDIVIDUAL,Good Loan
12893,2011, 60 months,INDIVIDUAL,Good Loan
12894,2011, 36 months,INDIVIDUAL,Good Loan
12895,2011, 36 months,INDIVIDUAL,Good Loan
12896,2011, 36 months,INDIVIDUAL,Bad Loan
12897,2011, 36 months,INDIVIDUAL,Good Loan
12898,2011, 36 months,INDIVIDUAL,Good Loan
12899,2011, 60 months,INDIVIDUAL,Good Loan
12900,2011, 60 months,INDIVIDUAL,Good Loan
12901,2011, 36 months,INDIVIDUAL,Good Loan
12902,2011, 36 months,INDIVIDUAL,Good Loan
12903,2011, 60 months,INDIVIDUAL,Good Loan
12904,2011, 36 months,INDIVIDUAL,Good Loan
12905,2011, 36 months,INDIVIDUAL,Good Loan
12906,2011, 60 months,INDIVIDUAL,Bad Loan
12907,2011, 36 months,INDIVIDUAL,Good Loan
12908,2011, 60 months,INDIVIDUAL,Good Loan
12909,2011, 60 months,INDIVIDUAL,Good Loan
12910,2011, 36 months,INDIVIDUAL,Good Loan
12911,2011, 36 months,INDIVIDUAL,Good Loan
12912,2011, 36 months,INDIVIDUAL,Good Loan
12913,2011, 60 months,INDIVIDUAL,Good Loan
12914,2011, 36 months,INDIVIDUAL,Good Loan
12915,2011, 60 months,INDIVIDUAL,Bad Loan
12916,2011, 36 months,INDIVIDUAL,Good Loan
12917,2011, 36 months,INDIVIDUAL,Good Loan
12918,2011, 60 months,INDIVIDUAL,Good Loan
12919,2011, 36 months,INDIVIDUAL,Good Loan
12920,2011, 60 months,INDIVIDUAL,Good Loan
12921,2011, 60 months,INDIVIDUAL,Good Loan
12922,2011, 60 months,INDIVIDUAL,Bad Loan
12923,2011, 36 months,INDIVIDUAL,Good Loan
12924,2011, 36 months,INDIVIDUAL,Good Loan
12925,2011, 36 months,INDIVIDUAL,Good Loan
12926,2011, 60 months,INDIVIDUAL,Bad Loan
12927,2011, 36 months,INDIVIDUAL,Good Loan
12928,2011, 60 months,INDIVIDUAL,Bad Loan
12929,2011, 36 months,INDIVIDUAL,Good Loan
12930,2011, 36 months,INDIVIDUAL,Good Loan
12931,2011, 36 months,INDIVIDUAL,Good Loan
12932,2011, 36 months,INDIVIDUAL,Good Loan
12933,2011, 36 months,INDIVIDUAL,Good Loan
12934,2011, 36 months,INDIVIDUAL,Good Loan
12935,2011, 36 months,INDIVIDUAL,Good Loan
12936,2011, 60 months,INDIVIDUAL,Bad Loan
12937,2011, 60 months,INDIVIDUAL,Good Loan
12938,2011, 36 months,INDIVIDUAL,Good Loan
12939,2011, 60 months,INDIVIDUAL,Good Loan
12940,2011, 36 months,INDIVIDUAL,Bad Loan
12941,2011, 60 months,INDIVIDUAL,Good Loan
12942,2011, 60 months,INDIVIDUAL,Good Loan
12943,2011, 36 months,INDIVIDUAL,Good Loan
12944,2011, 36 months,INDIVIDUAL,Good Loan
12945,2011, 60 months,INDIVIDUAL,Good Loan
12946,2011, 60 months,INDIVIDUAL,Good Loan
12947,2011, 60 months,INDIVIDUAL,Good Loan
12948,2011, 36 months,INDIVIDUAL,Good Loan
12949,2011, 60 months,INDIVIDUAL,Good Loan
12950,2011, 36 months,INDIVIDUAL,Good Loan
12951,2011, 36 months,INDIVIDUAL,Good Loan
12952,2011, 60 months,INDIVIDUAL,Good Loan
12953,2011, 36 months,INDIVIDUAL,Good Loan
12954,2011, 36 months,INDIVIDUAL,Good Loan
12955,2011, 60 months,INDIVIDUAL,Good Loan
12956,2011, 60 months,INDIVIDUAL,Good Loan
12957,2011, 36 months,INDIVIDUAL,Good Loan
12958,2011, 36 months,INDIVIDUAL,Good Loan
12959,2011, 36 months,INDIVIDUAL,Good Loan
12960,2011, 60 months,INDIVIDUAL,Good Loan
12961,2011, 36 months,INDIVIDUAL,Bad Loan
12962,2011, 60 months,INDIVIDUAL,Good Loan
12963,2011, 36 months,INDIVIDUAL,Good Loan
12964,2011, 36 months,INDIVIDUAL,Good Loan
12965,2011, 36 months,INDIVIDUAL,Good Loan
12966,2011, 36 months,INDIVIDUAL,Good Loan
12967,2011, 60 months,INDIVIDUAL,Good Loan
12968,2011, 36 months,INDIVIDUAL,Good Loan
12969,2011, 36 months,INDIVIDUAL,Bad Loan
12970,2011, 60 months,INDIVIDUAL,Good Loan
12971,2011, 36 months,INDIVIDUAL,Good Loan
12972,2011, 36 months,INDIVIDUAL,Good Loan
12973,2011, 36 months,INDIVIDUAL,Good Loan
12974,2011, 36 months,INDIVIDUAL,Good Loan
12975,2011, 36 months,INDIVIDUAL,Good Loan
12976,2011, 36 months,INDIVIDUAL,Good Loan
12977,2011, 36 months,INDIVIDUAL,Good Loan
12978,2011, 36 months,INDIVIDUAL,Good Loan
12979,2011, 60 months,INDIVIDUAL,Good Loan
12980,2011, 36 months,INDIVIDUAL,Good Loan
12981,2011, 36 months,INDIVIDUAL,Good Loan
12982,2011, 36 months,INDIVIDUAL,Good Loan
12983,2011, 36 months,INDIVIDUAL,Good Loan
12984,2011, 36 months,INDIVIDUAL,Good Loan
12985,2011, 60 months,INDIVIDUAL,Bad Loan
12986,2011, 36 months,INDIVIDUAL,Good Loan
12987,2011, 36 months,INDIVIDUAL,Bad Loan
12988,2011, 36 months,INDIVIDUAL,Good Loan
12989,2011, 36 months,INDIVIDUAL,Good Loan
12990,2011, 36 months,INDIVIDUAL,Good Loan
12991,2011, 36 months,INDIVIDUAL,Bad Loan
12992,2011, 60 months,INDIVIDUAL,Good Loan
12993,2011, 36 months,INDIVIDUAL,Good Loan
12994,2011, 60 months,INDIVIDUAL,Good Loan
